label,Facelandmark_pts,eye_side,eyelid
213_1_1.pts,68,left,101.04675646355777
213_1_1.pts,68,right,92.73198260653601
213_1_2.pts,68,left,98.77822278116545
213_1_2.pts,68,right,95.77923955885332
213_2_1.pts,68,left,102.38294342551512
213_2_1.pts,68,right,96.06929405526915
213_2_2.pts,68,left,99.27857449565286
213_2_2.pts,68,right,95.72207977322219
213_3_1.pts,68,left,98.42699613828287
213_3_1.pts,68,right,74.65724884969683
213_3_2.pts,68,left,96.52262191867537
213_3_2.pts,68,right,90.9791132337832
213_4_1.pts,68,left,96.8549620499355
213_4_1.pts,68,right,89.56982851694845
213_4_2.pts,68,left,95.78506411767844
213_4_2.pts,68,right,85.75519839782307
215_1_1.pts,68,left,94.93868708598782
215_1_1.pts,68,right,90.62781365149449
215_1_2.pts,68,left,95.5091094855471
215_1_2.pts,68,right,86.22444688299116
215_2_1.pts,68,left,96.41997528592759
215_2_1.pts,68,right,84.1227597476186
215_2_2.pts,68,left,98.82939544291013
215_2_2.pts,68,right,94.39526203299499
215_3_1.pts,68,left,95.24954540457281
215_3_1.pts,68,right,81.09854718797375
215_3_2.pts,68,left,96.93266718033938
215_3_2.pts,68,right,91.2834847908183
215_4_1.pts,68,left,92.07448730511616
215_4_1.pts,68,right,82.35758872138007
215_4_2.pts,68,left,94.2963796296019
215_4_2.pts,68,right,87.53508721935455
216_1_1.pts,68,left,109.99899070875354
216_1_1.pts,68,right,95.95329547942127
216_1_2.pts,68,left,108.24788326311257
216_1_2.pts,68,right,94.19745171019458
216_2_1.pts,68,left,110.0425845405364
216_2_1.pts,68,right,99.15678960251675
216_2_2.pts,68,left,109.34110113780535
216_2_2.pts,68,right,99.99241003376763
216_3_1.pts,68,left,106.81536573036254
216_3_1.pts,68,right,90.99690927428374
216_3_2.pts,68,left,106.63011413344314
216_3_2.pts,68,right,96.84279950646818
216_4_1.pts,68,left,107.63037464731889
216_4_1.pts,68,right,86.56701474227292
216_4_2.pts,68,left,106.90190176564268
216_4_2.pts,68,right,97.34112614594676
218_1_1.pts,68,left,106.16214722588794
218_1_1.pts,68,right,97.22572772562717
218_1_2.pts,68,left,105.54481884778198
218_1_2.pts,68,right,96.4570586326141
218_2_1.pts,68,left,100.65895776843598
218_2_1.pts,68,right,89.46140732740568
218_2_2.pts,68,left,99.88057377382694
218_2_2.pts,68,right,89.21084624702937
218_3_1.pts,68,left,104.87983052906577
218_3_1.pts,68,right,89.76629079386586
218_3_2.pts,68,left,103.41192574749567
218_3_2.pts,68,right,93.1765243629591
218_4_1.pts,68,left,105.69574194014527
218_4_1.pts,68,right,95.11709476350715
218_4_2.pts,68,left,105.25089318029563
218_4_2.pts,68,right,95.36822267546869
219_1_1.pts,68,left,107.7753909002164
219_1_1.pts,68,right,97.24040084144842
219_1_2.pts,68,left,108.9715398931962
219_1_2.pts,68,right,97.70363843588991
219_2_1.pts,68,left,101.97521913571836
219_2_1.pts,68,right,92.00671819145116
219_2_2.pts,68,left,101.25536119688239
219_2_2.pts,68,right,91.29088360260538
219_3_1.pts,68,left,100.15424067185347
219_3_1.pts,68,right,86.6198731997392
219_3_2.pts,68,left,98.90501296937492
219_3_2.pts,68,right,91.64829672373136
219_4_1.pts,68,left,99.12282950236826
219_4_1.pts,68,right,88.46350215029048
219_4_2.pts,68,left,97.68810607375794
219_4_2.pts,68,right,89.43315337197693
221_1_1.pts,68,left,95.69023524445367
221_1_1.pts,68,right,92.74675145224462
221_1_2.pts,68,left,96.20739693004667
221_1_2.pts,68,right,92.41385586467956
221_2_1.pts,68,left,96.51547963424201
221_2_1.pts,68,right,93.92095609503538
221_2_2.pts,68,left,97.0819844153784
221_2_2.pts,68,right,95.31792209772401
221_3_1.pts,68,left,96.89441240884618
221_3_1.pts,68,right,91.79091963805574
221_3_2.pts,68,left,95.78773664331985
221_3_2.pts,68,right,95.93146695152863
221_4_1.pts,68,left,95.05521992110694
221_4_1.pts,68,right,87.88904130461573
221_4_2.pts,68,left,94.88237181973737
221_4_2.pts,68,right,92.01355958438347
222_1_1.pts,68,left,98.10441748831813
222_1_1.pts,68,right,92.58617346753844
222_1_2.pts,68,left,99.33266300291159
222_1_2.pts,68,right,93.89172679282711
222_2_1.pts,68,left,100.28748710277318
222_2_1.pts,68,right,97.05034883516791
222_2_2.pts,68,left,100.15564922132172
222_2_2.pts,68,right,94.4307884668566
222_3_1.pts,68,left,98.67242130205946
222_3_1.pts,68,right,93.11845715911774
222_3_2.pts,68,left,99.75770320938187
222_3_2.pts,68,right,95.5273509946526
222_4_1.pts,68,left,97.68814582028651
222_4_1.pts,68,right,90.7971335034562
222_4_2.pts,68,left,97.82915254567807
222_4_2.pts,68,right,93.0123991897197
224_1_1.pts,68,left,97.4829849258605
224_1_1.pts,68,right,88.9851510808904
224_1_2.pts,68,left,97.58857380548649
224_1_2.pts,68,right,90.71161367518248
224_2_1.pts,68,left,96.09242375326882
224_2_1.pts,68,right,89.99304646255237
224_2_2.pts,68,left,96.1809936850831
224_2_2.pts,68,right,89.11845352005132
224_3_1.pts,68,left,95.13849154463664
224_3_1.pts,68,right,86.53025090699656
224_3_2.pts,68,left,94.258536719493
224_3_2.pts,68,right,86.4360208021581
224_4_1.pts,68,left,95.8554136384876
224_4_1.pts,68,right,87.61074901485799
224_4_2.pts,68,left,95.19248823961898
224_4_2.pts,68,right,89.61698027500766
225_1_1.pts,68,left,97.43005651135354
225_1_1.pts,68,right,83.37786272446661
225_1_2.pts,68,left,97.41349708231174
225_1_2.pts,68,right,82.59518269464094
225_2_1.pts,68,left,98.29303808284472
225_2_1.pts,68,right,81.7055330222161
225_2_2.pts,68,left,97.27154789628308
225_2_2.pts,68,right,84.30207043605489
225_3_1.pts,68,left,97.13489051600125
225_3_1.pts,68,right,83.77697203620788
225_3_2.pts,68,left,95.94118765522157
225_3_2.pts,68,right,82.7886641383079
225_4_1.pts,68,left,95.99859456205019
225_4_1.pts,68,right,80.6258442830902
225_4_2.pts,68,left,94.22078589880729
225_4_2.pts,68,right,81.5967252066187
226_1_1.pts,68,left,97.7574841074983
226_1_1.pts,68,right,94.66192541090642
226_1_2.pts,68,left,99.00718228716768
226_1_2.pts,68,right,93.51069568206856
226_2_1.pts,68,left,100.80640424995606
226_2_1.pts,68,right,92.40070656370669
226_2_2.pts,68,left,99.94579130958941
226_2_2.pts,68,right,92.90350651452528
226_3_1.pts,68,left,98.20532361475001
226_3_1.pts,68,right,91.69263314480489
226_3_2.pts,68,left,98.00288060420583
226_3_2.pts,68,right,90.53285333405528
226_4_1.pts,68,left,97.97563950529855
226_4_1.pts,68,right,89.10976849198099
226_4_2.pts,68,left,96.29957833601586
226_4_2.pts,68,right,90.75801230577079
227_1_1.pts,68,left,102.0102181228539
227_1_1.pts,68,right,92.55385165675173
227_1_2.pts,68,left,101.69362099217429
227_1_2.pts,68,right,90.6271170664596
227_2_1.pts,68,left,98.24129996326508
227_2_1.pts,68,right,91.55795056350314
227_2_2.pts,68,left,99.66886611201895
227_2_2.pts,68,right,90.3791904923669
227_3_1.pts,68,left,98.62757396514425
227_3_1.pts,68,right,78.1784091638407
227_3_2.pts,68,left,99.61449855261479
227_3_2.pts,68,right,91.41541586215097
227_4_1.pts,68,left,97.17445448750635
227_4_1.pts,68,right,81.67178575826811
227_4_2.pts,68,left,97.91476645900877
227_4_2.pts,68,right,90.42572425369649
228_1_1.pts,68,left,108.50341849325395
228_1_1.pts,68,right,95.01192372963273
228_1_2.pts,68,left,110.99549403629459
228_1_2.pts,68,right,97.05637331311343
228_2_1.pts,68,left,109.95120512413683
228_2_1.pts,68,right,99.22999888992464
228_2_2.pts,68,left,110.10798056112918
228_2_2.pts,68,right,100.24739017744496
228_3_1.pts,68,left,106.78783197641114
228_3_1.pts,68,right,95.53973516654966
228_3_2.pts,68,left,101.04217973175584
228_3_2.pts,68,right,92.25244996039099
228_4_1.pts,68,left,107.99746204451078
228_4_1.pts,68,right,82.33331487347975
228_4_2.pts,68,left,103.19469615058281
228_4_2.pts,68,right,93.77697199043295
229_1_1.pts,68,left,123.71942056524513
229_1_1.pts,68,right,115.31654005147938
229_1_2.pts,68,left,121.84200089790697
229_1_2.pts,68,right,110.68364998699867
229_2_1.pts,68,left,109.16412627324047
229_2_1.pts,68,right,101.81295304203141
229_2_2.pts,68,left,107.77368814841176
229_2_2.pts,68,right,99.61105393325803
229_3_1.pts,68,left,108.02277055800684
229_3_1.pts,68,right,95.53300692038327
229_3_2.pts,68,left,109.4420719864826
229_3_2.pts,68,right,99.68944861320858
229_4_1.pts,68,left,113.91288614173067
229_4_1.pts,68,right,102.66990078131195
229_4_2.pts,68,left,117.75629265681638
229_4_2.pts,68,right,103.00201881691981
231_1_1.pts,68,left,99.44996356208486
231_1_1.pts,68,right,93.51837969098791
231_1_2.pts,68,left,86.47398588014782
231_1_2.pts,68,right,75.32636571686643
231_2_1.pts,68,left,99.28533048995706
231_2_1.pts,68,right,90.57317852325576
231_2_2.pts,68,left,98.30347579505458
231_2_2.pts,68,right,89.84912132214268
231_3_1.pts,68,left,97.65078864021305
231_3_1.pts,68,right,90.65725562830343
231_3_2.pts,68,left,98.79268855790892
231_3_2.pts,68,right,100.13385824388052
231_4_1.pts,68,left,99.31096112827737
231_4_1.pts,68,right,89.48084560846284
231_4_2.pts,68,left,97.3796723792725
231_4_2.pts,68,right,95.82851370170455
232_1_1.pts,68,left,95.37548995141371
232_1_1.pts,68,right,86.21980278625087
232_1_2.pts,68,left,98.77792528262017
232_1_2.pts,68,right,87.75522463094593
232_2_1.pts,68,left,96.05073491317545
232_2_1.pts,68,right,89.6425372869934
232_2_2.pts,68,left,96.13017596207763
232_2_2.pts,68,right,90.6183946357532
232_3_1.pts,68,left,94.2738775663168
232_3_1.pts,68,right,84.15721604450279
232_3_2.pts,68,left,94.65026870420272
232_3_2.pts,68,right,88.08485927360053
232_4_1.pts,68,left,95.66509107413336
232_4_1.pts,68,right,86.12868504178952
232_4_2.pts,68,left,95.05098951644621
232_4_2.pts,68,right,87.57755414361478
233_1_1.pts,68,left,108.38007051575482
233_1_1.pts,68,right,96.39639863086171
233_1_2.pts,68,left,104.70499668446797
233_1_2.pts,68,right,96.49022480282652
233_2_1.pts,68,left,106.66578376887206
233_2_1.pts,68,right,96.50087646176527
233_2_2.pts,68,left,105.1674332254155
233_2_2.pts,68,right,95.68203346269118
233_3_1.pts,68,left,106.89731069907442
233_3_1.pts,68,right,95.63034736261518
233_3_2.pts,68,left,105.06749382209298
233_3_2.pts,68,right,95.90117850582207
233_4_1.pts,68,left,105.66367471487065
233_4_1.pts,68,right,92.8667684267509
233_4_2.pts,68,left,104.16849693592056
233_4_2.pts,68,right,97.47051160749993
234_1_1.pts,68,left,113.8439552815119
234_1_1.pts,68,right,105.14151081346932
234_1_2.pts,68,left,110.89061254853311
234_1_2.pts,68,right,101.09216934010713
234_2_1.pts,68,left,111.52972056075957
234_2_1.pts,68,right,100.80105564826958
234_2_2.pts,68,left,108.94503988148227
234_2_2.pts,68,right,97.09137657697056
234_3_1.pts,68,left,107.45817811039588
234_3_1.pts,68,right,97.84646897194484
234_3_2.pts,68,left,105.0280975968124
234_3_2.pts,68,right,95.39464428435642
234_4_1.pts,68,left,104.35840596819325
234_4_1.pts,68,right,89.57097174323711
234_4_2.pts,68,left,102.78269701508349
234_4_2.pts,68,right,92.51069455548857
235_1_1.pts,68,left,107.43718037429029
235_1_1.pts,68,right,95.10303184339372
235_1_2.pts,68,left,104.07357233934182
235_1_2.pts,68,right,95.55757987959112
235_2_1.pts,68,left,102.86241191257486
235_2_1.pts,68,right,92.91795282532865
235_2_2.pts,68,left,102.84874931516886
235_2_2.pts,68,right,92.72443527178916
235_3_1.pts,68,left,102.99890970633842
235_3_1.pts,68,right,91.05847861142742
235_3_2.pts,68,left,102.71583447902383
235_3_2.pts,68,right,90.1053188707834
235_4_1.pts,68,left,103.69088806988887
235_4_1.pts,68,right,91.39509006080262
235_4_2.pts,68,left,100.13308251258535
235_4_2.pts,68,right,90.1335956759311
236_1_1.pts,68,left,97.53086899512606
236_1_1.pts,68,right,88.88593544819112
236_1_2.pts,68,left,98.48143954925949
236_1_2.pts,68,right,91.55849017279732
236_2_1.pts,68,left,95.30266479805853
236_2_1.pts,68,right,87.50277870000598
236_2_2.pts,68,left,93.88142421944939
236_2_2.pts,68,right,89.89563265130167
236_3_1.pts,68,left,93.31345956401763
236_3_1.pts,68,right,70.1164042085651
236_3_2.pts,68,left,94.38158440091892
236_3_2.pts,68,right,86.15185705162969
236_4_1.pts,68,left,94.3706387626587
236_4_1.pts,68,right,84.75269698298032
236_4_2.pts,68,left,96.51458252872696
236_4_2.pts,68,right,86.23693588612586
237_1_1.pts,68,left,106.33645989878332
237_1_1.pts,68,right,101.09291187662194
237_1_2.pts,68,left,105.98437207136301
237_1_2.pts,68,right,97.18722409535685
237_2_1.pts,68,left,101.41671845041132
237_2_1.pts,68,right,94.45590388847533
237_2_2.pts,68,left,100.70976989128486
237_2_2.pts,68,right,92.99032386057408
237_3_1.pts,68,left,105.0527149140162
237_3_1.pts,68,right,97.02562668153425
237_3_2.pts,68,left,103.9730075031496
237_3_2.pts,68,right,95.6850905293563
237_4_1.pts,68,left,102.6058402882117
237_4_1.pts,68,right,95.35642765726678
237_4_2.pts,68,left,100.55181892009163
237_4_2.pts,68,right,93.5022276252758
240_1_1.pts,68,left,106.95481916431919
240_1_1.pts,68,right,104.95128889288483
240_1_2.pts,68,left,108.74158263631259
240_1_2.pts,68,right,103.86200433400938
240_2_1.pts,68,left,105.98140490264736
240_2_1.pts,68,right,99.28531994557123
240_2_2.pts,68,left,105.49132066523029
240_2_2.pts,68,right,100.82169147463038
240_3_1.pts,68,left,104.6115628206451
240_3_1.pts,68,right,97.84680816019949
240_3_2.pts,68,left,104.35355618135125
240_3_2.pts,68,right,99.67101817089166
240_4_1.pts,68,left,105.55713823920199
240_4_1.pts,68,right,97.61495639188132
240_4_2.pts,68,left,105.89292198463708
240_4_2.pts,68,right,101.02880830788372
241_1_1.pts,68,left,109.37494487224002
241_1_1.pts,68,right,96.61099077485962
241_1_2.pts,68,left,105.17347749802595
241_1_2.pts,68,right,91.65495764141727
241_2_1.pts,68,left,106.14263935973136
241_2_1.pts,68,right,93.36729792866451
241_2_2.pts,68,left,101.47542436253008
241_2_2.pts,68,right,90.98167364701045
241_3_1.pts,68,left,105.93138652828797
241_3_1.pts,68,right,83.23601246338968
241_3_2.pts,68,left,104.30072414391218
241_3_2.pts,68,right,88.80544222343583
241_4_1.pts,68,left,105.74692524082624
241_4_1.pts,68,right,89.3598992801643
241_4_2.pts,68,left,105.9173160778675
241_4_2.pts,68,right,90.24210890170836
242_1_1.pts,68,left,111.4801627039538
242_1_1.pts,68,right,93.21678522788811
242_1_2.pts,68,left,108.03841689739087
242_1_2.pts,68,right,93.5236605143319
242_2_1.pts,68,left,104.36627700582005
242_2_1.pts,68,right,93.10815717889598
242_2_2.pts,68,left,104.14841075066339
242_2_2.pts,68,right,91.58055490416926
242_3_1.pts,68,left,107.42681125331585
242_3_1.pts,68,right,81.68208965335594
242_3_2.pts,68,left,106.36823513951167
242_3_2.pts,68,right,93.81557600627362
242_4_1.pts,68,left,108.26473397931161
242_4_1.pts,68,right,86.86785080447706
242_4_2.pts,68,left,104.32547400709743
242_4_2.pts,68,right,91.6409758170134
243_1_1.pts,68,left,103.11281820548687
243_1_1.pts,68,right,94.9034499965623
243_1_2.pts,68,left,101.4844930700964
243_1_2.pts,68,right,95.10415945293876
243_2_1.pts,68,left,101.70757264183645
243_2_1.pts,68,right,91.94650238106456
243_2_2.pts,68,left,102.07537549227479
243_2_2.pts,68,right,94.5957386157009
243_3_1.pts,68,left,100.89509184199967
243_3_1.pts,68,right,93.2163833050404
243_3_2.pts,68,left,100.47611176156359
243_3_2.pts,68,right,91.87050356676572
243_4_1.pts,68,left,99.4213349485132
243_4_1.pts,68,right,91.06957572616903
243_4_2.pts,68,left,99.84057819149045
243_4_2.pts,68,right,90.85019604027032
244_1_1.pts,68,left,104.88285439506095
244_1_1.pts,68,right,93.11136411443022
244_1_2.pts,68,left,104.26295031340497
244_1_2.pts,68,right,92.20612824069171
244_2_1.pts,68,left,99.78614384466857
244_2_1.pts,68,right,87.01325386654862
244_2_2.pts,68,left,103.0908430517042
244_2_2.pts,68,right,89.50035438322143
244_3_1.pts,68,left,98.9768512825375
244_3_1.pts,68,right,81.83907567972106
244_3_2.pts,68,left,99.70640346983177
244_3_2.pts,68,right,90.04942796181436
244_4_1.pts,68,left,102.21544952329859
244_4_1.pts,68,right,89.1558691476463
244_4_2.pts,68,left,101.09016865773847
244_4_2.pts,68,right,93.18317058189446
246_1_1.pts,68,left,97.87285938414067
246_1_1.pts,68,right,97.51040262297377
246_1_2.pts,68,left,100.50287144723221
246_1_2.pts,68,right,97.12133673915328
246_2_1.pts,68,left,98.18298346299345
246_2_1.pts,68,right,95.89986892384745
246_2_2.pts,68,left,100.24869393011787
246_2_2.pts,68,right,95.04627660835062
246_3_1.pts,68,left,97.80780055192707
246_3_1.pts,68,right,83.52799052097579
246_3_2.pts,68,left,94.5951347318901
246_3_2.pts,68,right,94.18809280518309
246_4_1.pts,68,left,99.43319110518937
246_4_1.pts,68,right,88.49206532430526
246_4_2.pts,68,left,100.50889431565521
246_4_2.pts,68,right,95.14221682025402
248_1_1.pts,68,left,99.58728580008481
248_1_1.pts,68,right,91.44277268385466
248_1_2.pts,68,left,101.19879988858013
248_1_2.pts,68,right,90.06687449226575
248_2_1.pts,68,left,99.40829598875989
248_2_1.pts,68,right,91.28351257681261
248_2_2.pts,68,left,98.86142206995831
248_2_2.pts,68,right,91.18128126993925
248_3_1.pts,68,left,98.22040234453445
248_3_1.pts,68,right,88.28568820753327
248_3_2.pts,68,left,98.44609274468164
248_3_2.pts,68,right,90.32421447593356
248_4_1.pts,68,left,98.41085957027867
248_4_1.pts,68,right,87.27873132320889
248_4_2.pts,68,left,96.72985152029794
248_4_2.pts,68,right,91.16101787070077
249_1_1.pts,68,left,105.01735051898702
249_1_1.pts,68,right,96.74969864581264
249_1_2.pts,68,left,103.91502402190086
249_1_2.pts,68,right,97.75610062875303
249_2_1.pts,68,left,106.04208280848273
249_2_1.pts,68,right,96.1074517035201
249_2_2.pts,68,left,105.47813830112959
249_2_2.pts,68,right,97.48247362275492
249_3_1.pts,68,left,102.62408385529626
249_3_1.pts,68,right,94.19362923402927
249_3_2.pts,68,left,104.45480654397325
249_3_2.pts,68,right,95.30052090361316
249_4_1.pts,68,left,102.59551792042924
249_4_1.pts,68,right,94.30612031158007
249_4_2.pts,68,left,103.63370713988553
249_4_2.pts,68,right,94.92818548923063
250_1_1.pts,68,left,100.85150257033587
250_1_1.pts,68,right,91.87414392465867
250_1_2.pts,68,left,101.64924303647764
250_1_2.pts,68,right,92.94215774758932
250_2_1.pts,68,left,97.86957001724852
250_2_1.pts,68,right,88.8556210816488
250_2_2.pts,68,left,98.0730895372879
250_2_2.pts,68,right,90.14034755760348
250_3_1.pts,68,left,98.01789295738593
250_3_1.pts,68,right,90.40932870638343
250_3_2.pts,68,left,98.98236425368917
250_3_2.pts,68,right,89.99997235570567
250_4_1.pts,68,left,96.8304903093832
250_4_1.pts,68,right,88.96255365430139
250_4_2.pts,68,left,98.45512834013378
250_4_2.pts,68,right,89.60861142413216
253_1_1.pts,68,left,91.41761324973307
253_1_1.pts,68,right,84.27926610794877
253_1_2.pts,68,left,92.79997710563053
253_1_2.pts,68,right,85.2555076256074
253_2_1.pts,68,left,91.23422442933476
253_2_1.pts,68,right,85.89517278717643
253_2_2.pts,68,left,89.96695777046273
253_2_2.pts,68,right,83.58463186827801
253_3_1.pts,68,left,90.45259684758764
253_3_1.pts,68,right,81.89385997368115
253_3_2.pts,68,left,87.82939838197055
253_3_2.pts,68,right,81.77794618355246
253_4_1.pts,68,left,88.84048623062823
253_4_1.pts,68,right,81.90274673677179
253_4_2.pts,68,left,88.1006536255549
253_4_2.pts,68,right,82.09533353381161
255_1_1.pts,68,left,108.09699697249795
255_1_1.pts,68,right,96.95993388709014
255_1_2.pts,68,left,105.96962546985905
255_1_2.pts,68,right,97.78605762936986
255_2_1.pts,68,left,104.54403800977315
255_2_1.pts,68,right,95.16947925149111
255_2_2.pts,68,left,105.74477162515203
255_2_2.pts,68,right,96.38792603689757
255_3_1.pts,68,left,101.94632541794836
255_3_1.pts,68,right,93.29947718577469
255_3_2.pts,68,left,102.96667758524822
255_3_2.pts,68,right,93.44477863437726
255_4_1.pts,68,left,102.93461374878282
255_4_1.pts,68,right,89.32103242580163
255_4_2.pts,68,left,104.631433989876
255_4_2.pts,68,right,92.16479462007774
258_1_1.pts,68,left,85.64875076292704
258_1_1.pts,68,right,85.43046346330769
